ibge,city,state,region,pop2019,pop2020,pop2021,isCountryside,cod_RegiaoDeSaude,name_RegiaoDeSaude,ibge_id
3155207,Rio Espera/MG,MG,Sudeste,5474,5402,5332,1,31079,Conselheiro Lafaiete,3155207
3155306,Rio Manso/MG,MG,Sudeste,5832,5879,5924,0,31017,Betim,3155306
3155405,Rio Novo/MG,MG,Sudeste,8949,8957,8964,1,31097,Juiz de Fora,3155405
3155504,Rio Paranaíba/MG,MG,Sudeste,12313,12335,12356,1,31082,São Gotardo,3155504
3155603,Rio Pardo de Minas/MG,MG,Sudeste,30914,31045,31171,1,31085,Taiobeiras,3155603
3155702,Rio Piracicaba/MG,MG,Sudeste,14339,14332,14325,1,31023,João Monlevade,3155702
3155801,Rio Pomba/MG,MG,Sudeste,17910,17959,18007,1,31048,Ubá,3155801
3155900,Rio Preto/MG,MG,Sudeste,5476,5485,5493,1,31090,Lima Duarte,3155900
3156007,Rio Vermelho/MG,MG,Sudeste,12846,12739,12635,1,31020,Guanhães,3156007
3156106,Ritápolis/MG,MG,Sudeste,4604,4562,4521,1,31015,São João Del Rei,3156106
3156205,Rochedo de Minas/MG,MG,Sudeste,2305,2320,2335,1,31047,São João Nepomuceno / bicas,3156205
3156304,Rodeiro/MG,MG,Sudeste,8109,8224,8333,1,31048,Ubá,3156304
3156403,Romaria/MG,MG,Sudeste,3533,3520,3507,1,31074,Patrocínio / Monte Carmelo,3156403
3156452,Rosário da Limeira/MG,MG,Sudeste,4594,4622,4648,1,31045,Muriaé,3156452
3156502,Rubelita/MG,MG,Sudeste,5995,5798,5609,1,31098,salinas,3156502
3156601,Rubim/MG,MG,Sudeste,10241,10256,10269,1,31094,Almenara/Jacinto,3156601
3156700,Sabará/MG,MG,Sudeste,136344,137125,137877,0,31016,Belo Horizonte/ Nova Lima/ Caeté ,3156700
3156809,Sabinópolis/MG,MG,Sudeste,15470,15416,15364,1,31020,Guanhães,3156809
3156908,Sacramento/MG,MG,Sudeste,26185,26374,26556,1,31072,Uberaba,3156908
3157005,Salinas/MG,MG,Sudeste,41527,41699,41864,1,31098,salinas,3157005
3157104,Salto da Divisa/MG,MG,Sudeste,7009,7012,7014,1,31094,Almenara/Jacinto,3157104
3157203,Santa Bárbara/MG,MG,Sudeste,31324,31604,31873,0,31021,Itabira,3157203
3157252,Santa Bárbara do Leste/MG,MG,Sudeste,8147,8181,8212,1,31034,Caratinga,3157252
3157278,Santa Bárbara do Monte Verde/MG,MG,Sudeste,3150,3182,3212,1,31090,Lima Duarte,3157278
3157302,Santa Bárbara do Tugúrio/MG,MG,Sudeste,4430,4407,4385,1,31013,Barbacena,3157302
3157336,Santa Cruz de Minas/MG,MG,Sudeste,8604,8664,8723,1,31015,São João Del Rei,3157336
3157377,Santa Cruz de Salinas/MG,MG,Sudeste,4142,4107,4074,1,31098,salinas,3157377
3157401,Santa Cruz do Escalvado/MG,MG,Sudeste,4758,4725,4693,1,31060,Ponte Nova,3157401
3157500,Santa Efigênia de Minas/MG,MG,Sudeste,4409,4381,4354,1,31036,Governador Valadares,3157500
3157609,Santa Fé de Minas/MG,MG,Sudeste,3846,3826,3806,1,31055,Pirapora,3157609
3157658,Santa Helena de Minas/MG,MG,Sudeste,6366,6386,6406,1,31062,Águas Formosas,3157658
3157708,Santa Juliana/MG,MG,Sudeste,14003,14255,14497,1,31070,Araxá,3157708
3157807,Santa Luzia/MG,MG,Sudeste,219134,220444,221705,0,31016,Belo Horizonte/ Nova Lima/ Caeté ,3157807
3157906,Santa Margarida/MG,MG,Sudeste,16208,16302,16393,1,31059,Manhuaçu,3157906
3158003,Santa Maria de Itabira/MG,MG,Sudeste,10847,10857,10867,1,31021,Itabira,3158003
3158102,Santa Maria do Salto/MG,MG,Sudeste,5232,5217,5203,1,31094,Almenara/Jacinto,3158102
3158201,Santa Maria do Suaçuí/MG,MG,Sudeste,14615,14611,14607,1,31081,Santa Maria do Suaçuí,3158201
3158300,Santana da Vargem/MG,MG,Sudeste,7100,7073,7047,1,31011,Três Pontas,3158300
3158409,Santana de Cataguases/MG,MG,Sudeste,3872,3891,3909,1,31044,Leopoldina / Cataguases,3158409
3158508,Santana de Pirapama/MG,MG,Sudeste,7642,7589,7538,1,31024,Sete Lagoas,3158508
3158607,Santana do Deserto/MG,MG,Sudeste,3976,3981,3985,1,31097,Juiz de Fora,3158607
3158706,Santana do Garambéu/MG,MG,Sudeste,2458,2476,2494,1,31013,Barbacena,3158706
3158805,Santana do Jacaré/MG,MG,Sudeste,4821,4834,4847,1,31089,Campo Belo,3158805
3158904,Santana do Manhuaçu/MG,MG,Sudeste,8674,8667,8660,1,31059,Manhuaçu,3158904
3158953,Santana do Paraíso/MG,MG,Sudeste,34663,35369,36048,1,31037,Ipatinga,3158953
3159001,Santana do Riacho/MG,MG,Sudeste,4295,4315,4334,1,31025,Vespasiano,3159001
3159100,Santana dos Montes/MG,MG,Sudeste,3777,3765,3753,1,31079,Conselheiro Lafaiete,3159100
3159209,Santa Rita de Caldas/MG,MG,Sudeste,8949,8924,8900,1,31006,Poços de Caldas,3159209
3159308,Santa Rita de Jacutinga/MG,MG,Sudeste,4884,4863,4843,1,31090,Lima Duarte,3159308
3159357,Santa Rita de Minas/MG,MG,Sudeste,7212,7268,7322,1,31034,Caratinga,3159357
3159407,Santa Rita de Ibitipoca/MG,MG,Sudeste,3425,3402,3380,1,31013,Barbacena,3159407
3159506,Santa Rita do Itueto/MG,MG,Sudeste,5489,5457,5426,1,31040,Resplendor,3159506
3159605,Santa Rita do Sapucaí/MG,MG,Sudeste,43260,43753,44226,1,31007,Pouso Alegre,3159605
3159704,Santa Rosa da Serra/MG,MG,Sudeste,3350,3357,3364,1,31082,São Gotardo,3159704
3159803,Santa Vitória/MG,MG,Sudeste,19742,19872,19997,1,31073,Ituiutaba,3159803
3159902,Santo Antônio do Amparo/MG,MG,Sudeste,18525,18613,18697,1,31088,Oliveira/Santo Antônio do Amparo,3159902
3160009,Santo Antônio do Aventureiro/MG,MG,Sudeste,3602,3602,3602,1,31041,Além  Paraíba,3160009
3160108,Santo Antônio do Grama/MG,MG,Sudeste,3911,3886,3861,1,31060,Ponte Nova,3160108
3160207,Santo Antônio do Itambé/MG,MG,Sudeste,3838,3799,3763,1,31095,Serro,3160207
3160306,Santo Antônio do Jacinto/MG,MG,Sudeste,11640,11604,11570,1,31094,Almenara/Jacinto,3160306
3160405,Santo Antônio do Monte/MG,MG,Sudeste,28243,28427,28603,1,31087,Lagoa da Prata/Sto Ant do Monte,3160405
3160454,Santo Antônio do Retiro/MG,MG,Sudeste,7277,7297,7316,1,31085,Taiobeiras,3160454
3160504,Santo Antônio do Rio Abaixo/MG,MG,Sudeste,1765,1760,1756,1,31021,Itabira,3160504
3160603,Santo Hipólito/MG,MG,Sudeste,3087,3065,3044,1,31019,Curvelo,3160603
3160702,Santos Dumont/MG,MG,Sudeste,46487,46421,46357,1,31046,Santos Dumont,3160702
3160801,São Bento Abade/MG,MG,Sudeste,5286,5349,5411,1,31010,Três Corações,3160801
3160900,São Brás do Suaçuí/MG,MG,Sudeste,3738,3754,3770,1,31078,Congonhas,3160900
3160959,São Domingos das Dores/MG,MG,Sudeste,5644,5658,5672,1,31034,Caratinga,3160959
3161007,São Domingos do Prata/MG,MG,Sudeste,17359,17327,17296,1,31023,João Monlevade,3161007
3161056,São Félix de Minas/MG,MG,Sudeste,3369,3362,3354,1,31038,Mantena,3161056
3161106,São Francisco/MG,MG,Sudeste,56323,56477,56625,1,31049,Brasília de Minas/São Francisco,3161106
3161205,São Francisco de Paula/MG,MG,Sudeste,6527,6520,6512,1,31088,Oliveira/Santo Antônio do Amparo,3161205
3161304,São Francisco de Sales/MG,MG,Sudeste,6238,6274,6309,1,31071,Frutal / Iturama,3161304
3161403,São Francisco do Glória/MG,MG,Sudeste,4844,4800,4758,1,31045,Muriaé,3161403
3161502,São Geraldo/MG,MG,Sudeste,12366,12562,12751,1,31048,Ubá,3161502
3161601,São Geraldo da Piedade/MG,MG,Sudeste,3962,3910,3860,1,31036,Governador Valadares,3161601
3161650,São Geraldo do Baixio/MG,MG,Sudeste,4012,4059,4104,1,31036,Governador Valadares,3161650
3161700,São Gonçalo do Abaeté/MG,MG,Sudeste,8389,8459,8527,1,31057,Patos de Minas,3161700
3161809,São Gonçalo do Pará/MG,MG,Sudeste,12411,12597,12776,1,31086,Divinópolis,3161809
3161908,São Gonçalo do Rio Abaixo/MG,MG,Sudeste,10920,11019,11114,0,31021,Itabira,3161908
3162005,São Gonçalo do Sapucaí/MG,MG,Sudeste,25449,25561,25670,1,31012,Varginha,3162005
3162104,São Gotardo/MG,MG,Sudeste,35469,35782,36084,1,31082,São Gotardo,3162104
3162203,São João Batista do Glória/MG,MG,Sudeste,7453,7498,7541,1,31092,Passos,3162203
3162252,São João da Lagoa/MG,MG,Sudeste,4915,4932,4949,1,31050,Coração de Jesus,3162252
3162302,São João da Mata/MG,MG,Sudeste,2749,2746,2743,1,31007,Pouso Alegre,3162302
3162401,São João da Ponte/MG,MG,Sudeste,25165,25098,25033,1,31049,Brasília de Minas/São Francisco,3162401
3162450,São João das Missões/MG,MG,Sudeste,13014,13125,13232,1,31076,Manga,3162450
3162500,São João del Rei/MG,MG,Sudeste,90082,90497,90897,1,31015,São João Del Rei,3162500
3162559,São João do Manhuaçu/MG,MG,Sudeste,11559,11674,11785,1,31059,Manhuaçu,3162559
3162575,São João do Manteninha/MG,MG,Sudeste,5859,5918,5975,1,31038,Mantena,3162575
3162609,São João do Oriente/MG,MG,Sudeste,7498,7444,7393,1,31037,Ipatinga,3162609
3162658,São João do Pacuí/MG,MG,Sudeste,4419,4448,4476,1,31050,Coração de Jesus,3162658
3162708,São João do Paraíso/MG,MG,Sudeste,23618,23709,23797,1,31085,Taiobeiras,3162708
3162807,São João Evangelista/MG,MG,Sudeste,15774,15767,15761,1,31080,Peçanha/São João Evangelista,3162807
3162906,São João Nepomuceno/MG,MG,Sudeste,26361,26447,26530,1,31047,São João Nepomuceno / bicas,3162906
3162922,São Joaquim de Bicas/MG,MG,Sudeste,31578,32148,32696,0,31017,Betim,3162922
3162948,São José da Barra/MG,MG,Sudeste,7426,7480,7532,1,31092,Passos,3162948
3162955,São José da Lapa/MG,MG,Sudeste,23766,24135,24490,0,31025,Vespasiano,3162955
3163003,São José da Safira/MG,MG,Sudeste,4268,4280,4291,1,31036,Governador Valadares,3163003
3163102,São José da Varginha/MG,MG,Sudeste,5004,5079,5151,0,31032,Pará de Minas,3163102
3163201,São José do Alegre/MG,MG,Sudeste,4196,4210,4222,1,31003,Itajubá,3163201
3163300,São José do Divino/MG,MG,Sudeste,3860,3856,3851,1,31096,Itambacuri,3163300
3163409,São José do Goiabal/MG,MG,Sudeste,5420,5387,5356,1,31060,Ponte Nova,3163409
3163508,São José do Jacuri/MG,MG,Sudeste,6453,6431,6409,1,31080,Peçanha/São João Evangelista,3163508
3163607,São José do Mantimento/MG,MG,Sudeste,2791,2806,2821,1,31059,Manhuaçu,3163607
3163706,São Lourenço/MG,MG,Sudeste,45851,46202,46539,1,31008,São Lourenço,3163706
3163805,São Miguel do Anta/MG,MG,Sudeste,6938,6944,6949,1,31061,Viçosa,3163805
3163904,São Pedro da União/MG,MG,Sudeste,4659,4610,4563,1,31002,Guaxupé,3163904
3164001,São Pedro dos Ferros/MG,MG,Sudeste,7781,7706,7634,1,31060,Ponte Nova,3164001
3164100,São Pedro do Suaçuí/MG,MG,Sudeste,5246,5202,5160,1,31080,Peçanha/São João Evangelista,3164100
3164209,São Romão/MG,MG,Sudeste,12337,12529,12713,1,31049,Brasília de Minas/São Francisco,3164209
3164308,São Roque de Minas/MG,MG,Sudeste,7051,7076,7100,1,31093,Piumhi,3164308
3164407,São Sebastião da Bela Vista/MG,MG,Sudeste,5504,5552,5598,1,31007,Pouso Alegre,3164407
3164431,São Sebastião da Vargem Alegre/MG,MG,Sudeste,3007,3024,3039,1,31045,Muriaé,3164431
3164472,São Sebastião do Anta/MG,MG,Sudeste,6555,6627,6697,1,31034,Caratinga,3164472
3164506,São Sebastião do Maranhão/MG,MG,Sudeste,10044,9963,9884,1,31081,Santa Maria do Suaçuí,3164506
3164605,São Sebastião do Oeste/MG,MG,Sudeste,6775,6863,6948,1,31086,Divinópolis,3164605
3164704,São Sebastião do Paraíso/MG,MG,Sudeste,70956,71445,71915,1,31009,São Sebastião do Paraíso,3164704
3164803,São Sebastião do Rio Preto/MG,MG,Sudeste,1506,1492,1478,1,31021,Itabira,3164803
3164902,São Sebastião do Rio Verde/MG,MG,Sudeste,2241,2250,2259,1,31008,São Lourenço,3164902
3165008,São Tiago/MG,MG,Sudeste,10941,10960,10979,1,31015,São João Del Rei,3165008
3165107,São Tomás de Aquino/MG,MG,Sudeste,7021,7000,6980,1,31009,São Sebastião do Paraíso,3165107
3165206,São Tomé das Letras/MG,MG,Sudeste,7089,7120,7151,1,31010,Três Corações,3165206
3165305,São Vicente de Minas/MG,MG,Sudeste,7753,7815,7876,1,31015,São João Del Rei,3165305
3165404,Sapucaí-Mirim/MG,MG,Sudeste,6930,6989,7045,1,31003,Itajubá,3165404
3165503,Sardoá/MG,MG,Sudeste,6300,6361,6421,1,31036,Governador Valadares,3165503
3165537,Sarzedo/MG,MG,Sudeste,32752,33413,34050,0,31018,Contagem,3165537
3165552,Setubinha/MG,MG,Sudeste,12258,12378,12493,1,31099,Teófilo Otoni / Malacacheta,3165552
3165560,Sem-Peixe/MG,MG,Sudeste,2633,2606,2579,1,31060,Ponte Nova,3165560
3165578,Senador Amaral/MG,MG,Sudeste,5356,5361,5365,1,31007,Pouso Alegre,3165578
3165602,Senador Cortes/MG,MG,Sudeste,2005,2003,2001,1,31047,São João Nepomuceno / bicas,3165602
3165701,Senador Firmino/MG,MG,Sudeste,7812,7858,7902,1,31048,Ubá,3165701
3165800,Senador José Bento/MG,MG,Sudeste,1502,1461,1422,1,31007,Pouso Alegre,3165800
3165909,Senador Modestino Gonçalves/MG,MG,Sudeste,4156,4105,4056,1,31026,Diamantina,3165909
3166006,Senhora de Oliveira/MG,MG,Sudeste,5786,5786,5786,1,31079,Conselheiro Lafaiete,3166006
3166105,Senhora do Porto/MG,MG,Sudeste,3523,3519,3516,1,31020,Guanhães,3166105
3166204,Senhora dos Remédios/MG,MG,Sudeste,10459,10467,10474,1,31013,Barbacena,3166204
3166303,Sericita/MG,MG,Sudeste,7326,7333,7340,1,31060,Ponte Nova,3166303
3166402,Seritinga/MG,MG,Sudeste,1851,1854,1857,1,31008,São Lourenço,3166402
3166501,Serra Azul de Minas/MG,MG,Sudeste,4293,4292,4292,1,31095,Serro,3166501
3166600,Serra da Saudade/MG,MG,Sudeste,781,776,771,1,31028,Bom Despacho,3166600
3166709,Serra dos Aimorés/MG,MG,Sudeste,8699,8713,8725,1,31066,Nanuque,3166709
3166808,Serra do Salitre/MG,MG,Sudeste,11582,11668,11750,1,31057,Patos de Minas,3166808
3166907,Serrania/MG,MG,Sudeste,7669,7668,7667,1,31001,Alfenas / Machado,3166907
3166956,Serranópolis de Minas/MG,MG,Sudeste,4781,4809,4836,1,31052,Janaúba/Monte Azul,3166956
3167004,Serranos/MG,MG,Sudeste,1963,1956,1949,1,31008,São Lourenço,3167004
3167103,Serro/MG,MG,Sudeste,20966,20940,20915,1,31095,Serro,3167103
3167202,Sete Lagoas/MG,MG,Sudeste,239639,241835,243950,0,31024,Sete Lagoas,3167202
3167301,Silveirânia/MG,MG,Sudeste,2261,2264,2267,1,31048,Ubá,3167301
3167400,Silvianópolis/MG,MG,Sudeste,6238,6248,6258,1,31007,Pouso Alegre,3167400
3167509,Simão Pereira/MG,MG,Sudeste,2615,2618,2621,1,31097,Juiz de Fora,3167509
3167608,Simonésia/MG,MG,Sudeste,19633,19736,19834,1,31059,Manhuaçu,3167608
3167707,Sobrália/MG,MG,Sudeste,5553,5514,5476,1,31036,Governador Valadares,3167707
3167806,Soledade de Minas/MG,MG,Sudeste,6151,6189,6226,1,31008,São Lourenço,3167806
3167905,Tabuleiro/MG,MG,Sudeste,3750,3708,3669,1,31048,Ubá,3167905
3168002,Taiobeiras/MG,MG,Sudeste,34132,34397,34653,1,31085,Taiobeiras,3168002
3168051,Taparuba/MG,MG,Sudeste,3110,3101,3093,1,31059,Manhuaçu,3168051
3168101,Tapira/MG,MG,Sudeste,4773,4832,4890,1,31070,Araxá,3168101
3168200,Tapiraí/MG,MG,Sudeste,1875,1872,1869,1,31030,Formiga,3168200
3168309,Taquaraçu de Minas/MG,MG,Sudeste,4077,4099,4120,0,31016,Belo Horizonte/ Nova Lima/ Caeté ,3168309
3168408,Tarumirim/MG,MG,Sudeste,14326,14302,14280,1,31036,Governador Valadares,3168408
3168507,Teixeiras/MG,MG,Sudeste,11661,11670,11680,1,31061,Viçosa,3168507
3168606,Teófilo Otoni/MG,MG,Sudeste,140592,140937,141269,1,31099,Teófilo Otoni / Malacacheta,3168606
3168705,Timóteo/MG,MG,Sudeste,89842,90568,91268,1,31035,Coronel Fabriciano/Timóteo,3168705
3168804,Tiradentes/MG,MG,Sudeste,7981,8072,8160,1,31015,São João Del Rei,3168804
3168903,Tiros/MG,MG,Sudeste,6480,6424,6369,1,31082,São Gotardo,3168903
3169000,Tocantins/MG,MG,Sudeste,16659,16715,16769,1,31048,Ubá,3169000
3169059,Tocos do Moji/MG,MG,Sudeste,4101,4109,4117,1,31007,Pouso Alegre,3169059
3169109,Toledo/MG,MG,Sudeste,6258,6297,6336,1,31007,Pouso Alegre,3169109
3169208,Tombos/MG,MG,Sudeste,8022,7850,7683,1,31042,Carangola,3169208
3169307,Três Corações/MG,MG,Sudeste,79482,80032,80561,1,31010,Três Corações,3169307
3169356,Três Marias/MG,MG,Sudeste,32356,32716,33062,1,31019,Curvelo,3169356
3169406,Três Pontas/MG,MG,Sudeste,56746,56940,57127,1,31011,Três Pontas,3169406
3169505,Tumiritinga/MG,MG,Sudeste,6732,6765,6797,1,31036,Governador Valadares,3169505
3169604,Tupaciguara/MG,MG,Sudeste,25327,25398,25466,1,31075,Uberlândia / Araguari,3169604
3169703,Turmalina/MG,MG,Sudeste,19964,20125,20280,1,31027,Turmalina/Minas Novas/Capelinha,3169703
3169802,Turvolândia/MG,MG,Sudeste,5040,5070,5099,1,31007,Pouso Alegre,3169802
3169901,Ubá/MG,MG,Sudeste,115552,116797,117995,1,31048,Ubá,3169901
3170008,Ubaí/MG,MG,Sudeste,12533,12599,12661,1,31049,Brasília de Minas/São Francisco,3170008
3170057,Ubaporanga/MG,MG,Sudeste,12471,12493,12514,1,31034,Caratinga,3170057
3170107,Uberaba/MG,MG,Sudeste,333783,337092,340277,1,31072,Uberaba,3170107
3170206,Uberlândia/MG,MG,Sudeste,691305,699097,706597,1,31075,Uberlândia / Araguari,3170206
3170305,Umburatiba/MG,MG,Sudeste,2611,2596,2582,1,31062,Águas Formosas,3170305
3170404,Unaí/MG,MG,Sudeste,84378,84930,85461,1,31058,Unaí,3170404
3170438,União de Minas/MG,MG,Sudeste,4304,4284,4265,1,31071,Frutal / Iturama,3170438
3170479,Uruana de Minas/MG,MG,Sudeste,3264,3260,3256,1,31058,Unaí,3170479
3170503,Urucânia/MG,MG,Sudeste,10358,10345,10333,1,31060,Ponte Nova,3170503
3170529,Urucuia/MG,MG,Sudeste,16865,17173,17470,1,31049,Brasília de Minas/São Francisco,3170529
3170578,Vargem Alegre/MG,MG,Sudeste,6480,6470,6460,1,31034,Caratinga,3170578
3170602,Vargem Bonita/MG,MG,Sudeste,2153,2148,2143,1,31093,Piumhi,3170602
3170651,Vargem Grande do Rio Pardo/MG,MG,Sudeste,5007,5026,5045,1,31085,Taiobeiras,3170651
3170701,Varginha/MG,MG,Sudeste,135558,136602,137608,1,31012,Varginha,3170701
3170750,Varjão de Minas/MG,MG,Sudeste,7036,7138,7235,1,31057,Patos de Minas,3170750
3170800,Várzea da Palma/MG,MG,Sudeste,39493,39803,40101,1,31055,Pirapora,3170800
3170909,Varzelândia/MG,MG,Sudeste,19320,19305,19290,1,31049,Brasília de Minas/São Francisco,3170909
3171006,Vazante/MG,MG,Sudeste,20590,20642,20692,1,31057,Patos de Minas,3171006
3171030,Verdelândia/MG,MG,Sudeste,9355,9443,9527,1,31052,Janaúba/Monte Azul,3171030
3171071,Veredinha/MG,MG,Sudeste,5720,5727,5733,1,31027,Turmalina/Minas Novas/Capelinha,3171071
3171105,Veríssimo/MG,MG,Sudeste,3999,4045,4090,1,31072,Uberaba,3171105
3171154,Vermelho Novo/MG,MG,Sudeste,4839,4846,4852,1,31034,Caratinga,3171154
3171204,Vespasiano/MG,MG,Sudeste,127601,129765,131849,0,31025,Vespasiano,3171204
3171303,Viçosa/MG,MG,Sudeste,78846,79388,79910,1,31061,Viçosa,3171303
3171402,Vieiras/MG,MG,Sudeste,3608,3589,3570,1,31045,Muriaé,3171402
3171501,Mathias Lobato/MG,MG,Sudeste,3203,3179,3157,1,31036,Governador Valadares,3171501
3171600,Virgem da Lapa/MG,MG,Sudeste,13752,13740,13729,1,31064,Araçuaí,3171600
3171709,Virgínia/MG,MG,Sudeste,8674,8663,8652,1,31008,São Lourenço,3171709
3171808,Virginópolis/MG,MG,Sudeste,10510,10484,10459,1,31020,Guanhães,3171808
3171907,Virgolândia/MG,MG,Sudeste,5380,5340,5303,1,31036,Governador Valadares,3171907
3172004,Visconde do Rio Branco/MG,MG,Sudeste,42564,42965,43351,1,31048,Ubá,3172004
3172103,Volta Grande/MG,MG,Sudeste,5252,5261,5270,1,31041,Além  Paraíba,3172103
3172202,Wenceslau Braz/MG,MG,Sudeste,2552,2548,2543,1,31003,Itajubá,3172202
2100055,Açailândia/MA,MA,Nordeste,112445,113121,113783,1,21001,Açailândia,2100055
2100105,Afonso Cunha/MA,MA,Nordeste,6524,6578,6631,1,21005,Caxias,2100105
2100154,Água Doce do Maranhão/MA,MA,Nordeste,12571,12652,12731,1,21006,Chapadinha,2100154
2100204,Alcântara/MA,MA,Nordeste,22097,22112,22126,0,21016,São Luís,2100204
2100303,Aldeias Altas/MA,MA,Nordeste,26532,26757,26979,1,21005,Caxias,2100303
2100402,Altamira do Maranhão/MA,MA,Nordeste,8128,8189,8250,1,21002,Bacabal,2100402
2100436,Alto Alegre do Maranhão/MA,MA,Nordeste,27053,27858,28066,1,21007,Codó,2100436
2100477,Alto Alegre do Pindaré/MA,MA,Nordeste,31919,31943,31967,1,21014,Santa Inês,2100477
2100501,Alto Parnaíba/MA,MA,Nordeste,11190,11212,11233,1,21003,Balsas,2100501
2100550,Amapá do Maranhão/MA,MA,Nordeste,6962,7005,7047,1,21019,Zé Doca,2100550
2100600,Amarante do Maranhão/MA,MA,Nordeste,41435,41729,42017,1,21008,Imperatriz,2100600
2100709,Anajatuba/MA,MA,Nordeste,26803,26988,27170,1,21009,Itapecuru Mirim,2100709
2100808,Anapurus/MA,MA,Nordeste,15732,15894,16054,1,21006,Chapadinha,2100808
2100832,Apicum-Açu/MA,MA,Nordeste,17239,17413,17582,1,21011,Pinheiro,2100832
2100873,Araguanã/MA,MA,Nordeste,15426,15551,15675,1,21019,Zé Doca,2100873
2100907,Araioses/MA,MA,Nordeste,46440,46771,47095,1,21006,Chapadinha,2100907
2100956,Arame/MA,MA,Nordeste,32701,32764,32825,1,21004,Barra do Corda,2100956
2101004,Arari/MA,MA,Nordeste,29848,29932,30014,1,21009,Itapecuru Mirim,2101004
2101103,Axixá/MA,MA,Nordeste,12130,12183,12234,0,21013,Rosário,2101103
2101202,Bacabal/MA,MA,Nordeste,104949,104790,105094,1,21002,Bacabal,2101202
2101251,Bacabeira/MA,MA,Nordeste,17055,17252,17446,0,21013,Rosário,2101251
2101301,Bacuri/MA,MA,Nordeste,18582,18654,18726,1,21011,Pinheiro,2101301
2101350,Bacurituba/MA,MA,Nordeste,5644,5670,5696,1,21018,Viana,2101350
2101400,Balsas/MA,MA,Nordeste,94887,95929,96951,1,21003,Balsas,2101400
2101509,Barão de Grajaú/MA,MA,Nordeste,18820,18924,19026,1,21015,São João dos Patos,2101509
2101608,Barra do Corda/MA,MA,Nordeste,88212,88492,88895,1,21004,Barra do Corda,2101608
2101707,Barreirinhas/MA,MA,Nordeste,62528,63217,63891,1,21013,Rosário,2101707
2101731,Belágua/MA,MA,Nordeste,7469,7528,7586,1,21009,Itapecuru Mirim,2101731
2101772,Bela Vista do Maranhão/MA,MA,Nordeste,11209,11279,11347,1,21014,Santa Inês,2101772
2101806,Benedito Leite/MA,MA,Nordeste,5632,5638,5643,1,21015,São João dos Patos,2101806
2101905,Bequimão/MA,MA,Nordeste,21280,21299,21317,1,21011,Pinheiro,2101905
2101939,Bernardo do Mearim/MA,MA,Nordeste,6043,6073,6102,1,21010,Pedreiras,2101939
2101970,Boa Vista do Gurupi/MA,MA,Nordeste,9287,8382,8494,1,21019,Zé Doca,2101970
2102002,Bom Jardim/MA,MA,Nordeste,41630,41822,42010,1,21014,Santa Inês,2102002
2102036,Bom Jesus das Selvas/MA,MA,Nordeste,34028,34567,35095,1,21001,Açailândia,2102036
2102077,Bom Lugar/MA,MA,Nordeste,16294,16438,16578,1,21002,Bacabal,2102077
2102101,Brejo/MA,MA,Nordeste,36397,36651,36900,1,21006,Chapadinha,2102101
2102150,Brejo de Areia/MA,MA,Nordeste,9188,9014,8841,1,21002,Bacabal,2102150
2102200,Buriti/MA,MA,Nordeste,28678,28798,28916,1,21005,Caxias,2102200
2102309,Buriti Bravo/MA,MA,Nordeste,23884,23939,23993,1,21015,São João dos Patos,2102309
2102325,Buriticupu/MA,MA,Nordeste,72358,72983,73595,1,21001,Açailândia,2102325
2102358,Buritirana/MA,MA,Nordeste,15430,15467,15503,1,21008,Imperatriz,2102358
2102374,Cachoeira Grande/MA,MA,Nordeste,9431,9478,9524,0,21013,Rosário,2102374
2102408,Cajapió/MA,MA,Nordeste,11177,11216,11255,1,21018,Viana,2102408
2102507,Cajari/MA,MA,Nordeste,19379,19451,19521,1,21018,Viana,2102507
2102556,Campestre do Maranhão/MA,MA,Nordeste,14374,14453,14530,1,21008,Imperatriz,2102556
2102606,Cândido Mendes/MA,MA,Nordeste,20178,20278,20376,1,21019,Zé Doca,2102606
2102705,Cantanhede/MA,MA,Nordeste,21995,22117,22236,1,21009,Itapecuru Mirim,2102705
2102754,Capinzal do Norte/MA,MA,Nordeste,10934,10935,10937,1,21012,Presidente Dutra,2102754
2102804,Carolina/MA,MA,Nordeste,24322,24165,24151,1,21008,Imperatriz,2102804
2102903,Carutapera/MA,MA,Nordeste,23807,23952,24095,1,21019,Zé Doca,2102903
2103000,Caxias/MA,MA,Nordeste,164880,165525,166159,1,21005,Caxias,2103000
2103109,Cedral/MA,MA,Nordeste,10675,10693,10711,1,21011,Pinheiro,2103109
2103125,Central do Maranhão/MA,MA,Nordeste,8673,8740,8806,1,21011,Pinheiro,2103125
