country,state,city,ibgeID,deaths,totalCases,deaths_per_100k_inhabitants,totalCases_per_100k_inhabitants,deaths_by_totalCases,_source,date,newCases,newDeaths,last_info_date
Brazil,SC,Morro da Fumaça/SC,4211207,50,5382,276.31943,29743.02293,0.00929,MS,2022-06-03,8,0,2022-06-03
Brazil,MG,Morro da Garça/MG,3143609,10,324,414.42188,13427.26896,0.03086,MS,2022-06-03,0,0,2022-06-03
Brazil,PI,Morro do Chapéu do Piauí/PI,2206670,7,1155,102.56410,16923.07692,0.00606,MS,2022-06-03,0,0,2022-06-03
Brazil,BA,Morro do Chapéu/BA,2921708,33,3537,93.04686,9972.93182,0.00933,MS,2022-06-03,0,0,2022-06-03
Brazil,MG,Morro do Pilar/MG,3143708,5,209,159.94882,6685.86052,0.02392,MS,2022-06-03,0,0,2022-06-03
Brazil,MA,Morros/MA,2107100,19,566,96.40755,2871.93018,0.03357,MS,2022-06-03,0,2,2022-06-03
Brazil,BA,Mortugaba/BA,2921807,15,1103,124.34718,9143.66244,0.01360,MS,2022-06-03,0,0,2022-06-03
Brazil,SP,Morungaba/SP,3532009,37,1091,265.49943,7828.64524,0.03391,MS,2022-06-03,0,0,2022-06-03
Brazil,RN,Mossoró/RN,2408003,642,39362,211.32880,12956.89156,0.01631,MS,2022-06-03,12,0,2022-06-03
Brazil,GO,Mossâmedes/GO,5213905,8,853,194.17476,20703.88350,0.00938,MS,2022-06-03,5,0,2022-06-03
Brazil,RS,Mostardas/RS,4312500,32,1759,248.29299,13648.35506,0.01819,MS,2022-06-03,1,0,2022-06-03
Brazil,SP,Motuca/SP,3532058,10,371,206.99648,7679.56945,0.02695,MS,2022-06-03,0,0,2022-06-03
Brazil,GO,Mozarlândia/GO,5214002,36,5013,223.92237,31181.19052,0.00718,MS,2022-06-03,27,0,2022-06-03
Brazil,PA,Muaná/PA,1504901,42,1157,101.31712,2791.04550,0.03630,MS,2022-06-03,0,0,2022-06-03
Brazil,RR,Mucajaí/RR,1400308,47,2926,254.30148,15831.61995,0.01606,MS,2022-06-03,0,0,2022-06-03
Brazil,CE,Mucambo/CE,2309003,30,2415,206.02981,16585.39935,0.01242,MS,2022-06-03,0,0,2022-06-03
Brazil,BA,Mucugê/BA,2921906,13,929,148.99713,10647.56447,0.01399,MS,2022-06-03,0,0,2022-06-03
Brazil,BA,Mucuri/BA,2922003,75,5655,175.52482,13234.57137,0.01326,MS,2022-06-03,0,0,2022-06-03
Brazil,ES,Mucurici/ES,3203601,10,1270,182.88222,23226.04243,0.00787,MS,2022-06-03,1,0,2022-06-03
Brazil,RS,Muitos Capões/RS,4312617,6,283,188.44221,8888.19095,0.02120,MS,2022-06-03,0,0,2022-06-03
Brazil,RS,Muliterno/RS,4312625,2,360,105.20779,18937.40137,0.00556,MS,2022-06-03,1,0,2022-06-03
Brazil,BA,Mulungu do Morro/BA,2922052,18,862,171.93619,8233.83322,0.02088,MS,2022-06-03,0,0,2022-06-03
Brazil,CE,Mulungu/CE,2309102,21,1692,189.94211,15303.90738,0.01241,MS,2022-06-03,1,0,2022-06-03
Brazil,PB,Mulungu/PB,2509800,21,1107,210.80104,11112.22646,0.01897,MS,2022-06-03,0,0,2022-06-03
Brazil,BA,Mundo Novo/BA,2922102,14,1153,51.55968,4246.30796,0.01214,MS,2022-06-03,0,0,2022-06-03
Brazil,GO,Mundo Novo/GO,5214051,23,1238,506.60793,27268.72247,0.01858,MS,2022-06-03,0,0,2022-06-03
Brazil,MS,Mundo Novo/MS,5005681,47,4564,252.98740,24566.69179,0.01030,MS,2022-06-03,0,0,2022-06-03
Brazil,PR,Munhoz de Melo/PR,4116307,11,1010,272.68220,25037.18394,0.01089,MS,2022-06-03,11,0,2022-06-03
Brazil,MG,Munhoz/MG,3143807,15,908,251.67785,15234.89933,0.01652,MS,2022-06-03,0,0,2022-06-03
Brazil,BA,Muniz Ferreira/BA,2922201,3,1095,40.19293,14670.41801,0.00274,MS,2022-06-03,0,0,2022-06-03
Brazil,ES,Muniz Freire/ES,3203700,54,5073,314.39218,29535.39823,0.01064,MS,2022-06-03,4,0,2022-06-03
Brazil,ES,Muqui/ES,3203809,62,4488,397.38495,28765.54288,0.01381,MS,2022-06-03,1,0,2022-06-03
Brazil,BA,Muquém do São Francisco/BA,2922250,8,734,69.69248,6394.28522,0.01090,MS,2022-06-03,0,0,2022-06-03
Brazil,MG,Muriaé/MG,3143906,365,15434,331.82723,14031.29176,0.02365,MS,2022-06-03,19,0,2022-06-03
Brazil,SE,Muribeca/SE,2804300,17,613,222.13511,8009.93075,0.02773,MS,2022-06-03,0,0,2022-06-03
Brazil,PI,Murici dos Portelas/PI,2206696,11,330,118.81616,3564.48477,0.03333,MS,2022-06-03,0,0,2022-06-03
Brazil,AL,Murici/AL,2705507,54,1193,189.95357,4196.56677,0.04526,MS,2022-06-03,0,0,2022-06-03
Brazil,TO,Muricilândia/TO,1713957,2,665,55.20287,18354.95446,0.00301,MS,2022-06-03,0,0,2022-06-03
Brazil,BA,Muritiba/BA,2922300,32,2754,108.76954,9360.97893,0.01162,MS,2022-06-03,0,0,2022-06-03
Brazil,SP,Murutinga do Sul/SP,3532108,22,824,486.18785,18209.94475,0.02670,MS,2022-06-03,0,0,2022-06-03
Brazil,MG,Mutum/MG,3144003,50,3484,185.56318,12930.04268,0.01435,MS,2022-06-03,0,0,2022-06-03
Brazil,GO,Mutunópolis/GO,5214101,14,925,373.43292,24673.24620,0.01514,MS,2022-06-03,2,0,2022-06-03
Brazil,BA,Mutuípe/BA,2922409,31,2463,138.76455,11025.06714,0.01259,MS,2022-06-03,0,0,2022-06-03
Brazil,MG,Muzambinho/MG,3144102,45,5002,219.27687,24373.84271,0.00900,MS,2022-06-03,0,0,2022-06-03
Brazil,RS,Muçum/RS,4312609,16,1215,322.12603,24461.44554,0.01317,MS,2022-06-03,1,0,2022-06-03
Brazil,MG,Mário Campos/MG,3140159,55,1561,347.79309,9871.00038,0.03523,MS,2022-06-03,0,0,2022-06-03
Brazil,AC,Mâncio Lima/AC,1200336,37,3087,188.36227,15715.52207,0.01199,MS,2022-06-03,0,0,2022-06-03
Brazil,PB,Mãe d'Água/PB,2508703,8,472,200.60181,11835.50652,0.01695,MS,2022-06-03,0,0,2022-06-03
Brazil,PA,Mãe do Rio/PA,1504059,83,2123,273.12514,6986.08049,0.03910,MS,2022-06-03,0,0,2022-06-03
Brazil,MG,Nacip Raydan/MG,3144201,7,410,217.32381,12728.96616,0.01707,MS,2022-06-03,0,0,2022-06-03
Brazil,SP,Nantes/SP,3532157,7,252,217.72939,7838.25816,0.02778,MS,2022-06-03,0,0,2022-06-03
Brazil,MG,Nanuque/MG,3144300,134,7173,330.18752,17674.88850,0.01868,MS,2022-06-03,0,0,2022-06-03
Brazil,MG,Naque/MG,3144359,23,800,323.76126,11261.26126,0.02875,MS,2022-06-03,0,0,2022-06-03
Brazil,SP,Narandiba/SP,3532207,23,1646,464.64646,33252.52525,0.01397,MS,2022-06-03,0,0,2022-06-03
Brazil,RN,Natal/RN,2408102,2942,135750,328.08897,15138.70736,0.02167,MS,2022-06-03,121,0,2022-06-03
Brazil,MG,Natalândia/MG,3144375,8,504,241.98427,15245.00907,0.01587,MS,2022-06-03,5,0,2022-06-03
Brazil,SP,Natividade da Serra/SP,3532306,14,239,211.35266,3608.09179,0.05858,MS,2022-06-03,0,0,2022-06-03
Brazil,RJ,Natividade/RJ,3303104,32,1574,209.08200,10284.22084,0.02033,MS,2022-06-03,0,0,2022-06-03
Brazil,TO,Natividade/TO,1714203,24,1579,259.29127,17059.20484,0.01520,MS,2022-06-03,1,0,2022-06-03
Brazil,PB,Natuba/PB,2509909,8,531,76.56235,5081.82601,0.01507,MS,2022-06-03,0,0,2022-06-03
Brazil,MG,Natércia/MG,3144409,9,956,190.39560,20224.24371,0.00941,MS,2022-06-03,11,0,2022-06-03
Brazil,SC,Navegantes/SC,4211306,234,15305,272.93722,17851.72744,0.01529,MS,2022-06-03,8,0,2022-06-03
Brazil,MS,Naviraí/MS,5005707,272,11872,481.55230,21018.34148,0.02291,MS,2022-06-03,1,0,2022-06-03
Brazil,MG,Nazareno/MG,3144508,13,968,149.25373,11113.66246,0.01343,MS,2022-06-03,0,0,2022-06-03
Brazil,PB,Nazarezinho/PB,2510006,19,1194,261.31206,16421.40008,0.01591,MS,2022-06-03,0,0,2022-06-03
Brazil,SP,Nazaré Paulista/SP,3532405,56,2518,296.83028,13346.76137,0.02224,MS,2022-06-03,0,0,2022-06-03
Brazil,PE,Nazaré da Mata/PE,2609501,86,1374,263.21427,4205.30713,0.06259,MS,2022-06-03,0,0,2022-06-03
Brazil,PI,Nazaré do Piauí/PI,2206704,15,455,205.28261,6226.90571,0.03297,MS,2022-06-03,0,0,2022-06-03
Brazil,BA,Nazaré/BA,2922508,57,3267,198.87652,11398.76487,0.01745,MS,2022-06-03,0,0,2022-06-03
Brazil,TO,Nazaré/TO,1714302,7,654,185.57794,17338.28208,0.01070,MS,2022-06-03,0,0,2022-06-03
Brazil,PI,Nazária/PI,2206720,19,454,220.11121,5259.49954,0.04185,MS,2022-06-03,0,0,2022-06-03
Brazil,GO,Nazário/GO,5214408,28,2182,298.66667,23274.66667,0.01283,MS,2022-06-03,12,0,2022-06-03
Brazil,MG,Nepomuceno/MG,3144607,53,4969,197.15795,18484.48776,0.01067,MS,2022-06-03,12,0,2022-06-03
Brazil,GO,Nerópolis/GO,5214507,82,2210,265.10620,7144.93550,0.03710,MS,2022-06-03,0,0,2022-06-03
Brazil,SP,Neves Paulista/SP,3532504,54,2106,605.58484,23617.80868,0.02564,MS,2022-06-03,0,0,2022-06-03
Brazil,SE,Neópolis/SE,2804409,43,1711,230.09418,9155.60788,0.02513,MS,2022-06-03,0,0,2022-06-03
Brazil,AM,Nhamundá/AM,1303007,40,2191,184.24689,10092.12345,0.01826,MS,2022-06-03,0,0,2022-06-03
Brazil,SP,Nhandeara/SP,3532603,56,2649,483.80130,22885.52916,0.02114,MS,2022-06-03,0,0,2022-06-03
Brazil,RS,Nicolau Vergueiro/RS,4312674,7,132,419.91602,7918.41632,0.05303,MS,2022-06-03,0,0,2022-06-03
Brazil,BA,Nilo Peçanha/BA,2922607,18,950,127.15456,6710.93529,0.01895,MS,2022-06-03,0,0,2022-06-03
Brazil,RJ,Nilópolis/RJ,3303203,645,7012,395.96545,4304.66625,0.09199,MS,2022-06-03,5,0,2022-06-03
Brazil,MA,Nina Rodrigues/MA,2107209,20,1112,134.89815,7500.33725,0.01799,MS,2022-06-03,0,0,2022-06-03
Brazil,MG,Ninheira/MG,3144656,9,766,86.91453,7397.39256,0.01175,MS,2022-06-03,0,0,2022-06-03
Brazil,MS,Nioaque/MS,5005806,26,1788,188.48775,12962.15746,0.01454,MS,2022-06-03,0,0,2022-06-03
Brazil,SP,Nipoã/SP,3532702,18,523,334.51031,9719.38301,0.03442,MS,2022-06-03,0,0,2022-06-03
Brazil,GO,Niquelândia/GO,5214606,112,7562,237.97382,16067.48258,0.01481,MS,2022-06-03,34,0,2022-06-03
Brazil,RJ,Niterói/RJ,3303302,2803,76749,542.18627,14845.61328,0.03652,MS,2022-06-03,55,0,2022-06-03
Brazil,MT,Nobres/MT,5105903,80,3245,521.78450,21164.88390,0.02465,MS,2022-06-03,1,0,2022-06-03
Brazil,RS,Nonoai/RS,4312708,52,3219,449.28288,27812.33800,0.01615,MS,2022-06-03,4,0,2022-06-03
Brazil,BA,Nordestina/BA,2922656,32,1101,242.47935,8342.80518,0.02906,MS,2022-06-03,0,0,2022-06-03
Brazil,RR,Normandia/RR,1400407,36,998,305.81040,8477.74380,0.03607,MS,2022-06-03,0,0,2022-06-03
Brazil,MT,Nortelândia/MT,5106000,27,1317,460.90816,22482.07579,0.02050,MS,2022-06-03,1,0,2022-06-03
Brazil,SE,Nossa Senhora Aparecida/SE,2804458,19,1005,215.37066,11391.97461,0.01891,MS,2022-06-03,0,0,2022-06-03
Brazil,SE,Nossa Senhora da Glória/SE,2804508,82,3101,217.42012,8222.19276,0.02644,MS,2022-06-03,0,0,2022-06-03
Brazil,SE,Nossa Senhora das Dores/SE,2804607,53,2558,196.60941,9489.18648,0.02072,MS,2022-06-03,0,0,2022-06-03
Brazil,PR,Nossa Senhora das Graças/PR,4116406,10,1014,249.43876,25293.09055,0.00986,MS,2022-06-03,2,0,2022-06-03
Brazil,SE,Nossa Senhora de Lourdes/SE,2804706,14,542,215.08680,8326.93194,0.02583,MS,2022-06-03,0,0,2022-06-03
Brazil,PI,Nossa Senhora de Nazaré/PI,2206753,19,597,386.88658,12156.38363,0.03183,MS,2022-06-03,0,0,2022-06-03
Brazil,MT,Nossa Senhora do Livramento/MT,5106109,43,1589,328.41977,12136.25601,0.02706,MS,2022-06-03,0,0,2022-06-03
Brazil,SE,Nossa Senhora do Socorro/SE,2804805,597,20410,318.00483,10871.82328,0.02925,MS,2022-06-03,0,0,2022-06-03
Brazil,PI,Nossa Senhora dos Remédios/PI,2206803,16,947,182.83625,10821.62039,0.01690,MS,2022-06-03,0,0,2022-06-03
Brazil,PR,Nova Aliança do Ivaí/PR,4116505,2,271,128.20513,17371.79487,0.00738,MS,2022-06-03,2,0,2022-06-03
Brazil,SP,Nova Aliança/SP,3532801,32,1527,446.86496,21323.83745,0.02096,MS,2022-06-03,0,0,2022-06-03
Brazil,MS,Nova Alvorada do Sul/MS,5006002,45,3628,195.93330,15796.57770,0.01240,MS,2022-06-03,2,0,2022-06-03
Brazil,RS,Nova Alvorada/RS,4312757,8,905,216.33315,24472.68794,0.00884,MS,2022-06-03,2,0,2022-06-03
Brazil,PR,Nova América da Colina/PR,4116604,8,859,233.64486,25087.61682,0.00931,MS,2022-06-03,11,0,2022-06-03
Brazil,GO,Nova América/GO,5214705,6,635,254.02202,26883.99661,0.00945,MS,2022-06-03,0,0,2022-06-03
Brazil,MS,Nova Andradina/MS,5006200,112,7118,199.79664,12697.78975,0.01573,MS,2022-06-03,11,0,2022-06-03
Brazil,RS,Nova Araçá/RS,4312807,10,1664,204.49898,34028.62986,0.00601,MS,2022-06-03,1,0,2022-06-03
Brazil,GO,Nova Aurora/GO,5214804,6,367,268.33631,16413.23792,0.01635,MS,2022-06-03,0,0,2022-06-03
Brazil,PR,Nova Aurora/PR,4116703,56,3248,552.75886,32060.01382,0.01724,MS,2022-06-03,3,0,2022-06-03
Brazil,MT,Nova Bandeirantes/MT,5106158,29,1827,180.66285,11381.75928,0.01587,MS,2022-06-03,0,0,2022-06-03
Brazil,RS,Nova Bassano/RS,4312906,16,2841,158.58856,28159.38150,0.00563,MS,2022-06-03,1,0,2022-06-03
Brazil,MG,Nova Belém/MG,3144672,14,612,456.47212,19954.35279,0.02288,MS,2022-06-03,0,0,2022-06-03
Brazil,RS,Nova Boa Vista/RS,4312955,2,658,115.54015,38012.70942,0.00304,MS,2022-06-03,0,0,2022-06-03
Brazil,RO,Nova Brasilândia D'Oeste/RO,1100148,39,4235,190.20679,20654.50644,0.00921,MS,2022-06-03,4,0,2022-06-03
Brazil,MT,Nova Brasilândia/MT,5106208,10,630,273.52298,17231.94748,0.01587,MS,2022-06-03,0,0,2022-06-03
Brazil,RS,Nova Bréscia/RS,4313003,17,844,508.22123,25231.68909,0.02014,MS,2022-06-03,5,0,2022-06-03
Brazil,SP,Nova Campina/SP,3532827,46,1151,461.75467,11553.90484,0.03997,MS,2022-06-03,0,0,2022-06-03
Brazil,SP,Nova Canaã Paulista/SP,3532843,10,555,548.24561,30427.63158,0.01802,MS,2022-06-03,0,0,2022-06-03
Brazil,MT,Nova Canaã do Norte/MT,5106216,38,3548,295.12271,27555.14135,0.01071,MS,2022-06-03,9,0,2022-06-03
Brazil,BA,Nova Canaã/BA,2922706,27,1161,163.81507,7044.04805,0.02326,MS,2022-06-03,0,0,2022-06-03
Brazil,RS,Nova Candelária/RS,4313011,5,507,186.77624,18939.11095,0.00986,MS,2022-06-03,0,0,2022-06-03
Brazil,PR,Nova Cantu/PR,4116802,21,1536,435.05283,31821.00684,0.01367,MS,2022-06-03,1,0,2022-06-03
Brazil,SP,Nova Castilho/SP,3532868,4,245,310.07752,18992.24806,0.01633,MS,2022-06-03,0,0,2022-06-03
Brazil,MA,Nova Colinas/MA,2107258,6,522,109.70927,9544.70653,0.01149,MS,2022-06-03,0,0,2022-06-03
Brazil,GO,Nova Crixás/GO,5214838,25,3407,192.01229,26167.43472,0.00734,MS,2022-06-03,12,0,2022-06-03
Brazil,RN,Nova Cruz/RN,2408300,68,3201,181.07259,8523.72583,0.02124,MS,2022-06-03,0,0,2022-06-03
Brazil,MG,Nova Era/MG,3144706,55,3787,313.85528,21610.36293,0.01452,MS,2022-06-03,3,0,2022-06-03
Brazil,SC,Nova Erechim/SC,4211405,11,938,213.05443,18167.73194,0.01173,MS,2022-06-03,0,0,2022-06-03
Brazil,PA,Nova Esperança do Piriá/PA,1504950,10,1792,46.47056,8327.52451,0.00558,MS,2022-06-03,0,0,2022-06-03
Brazil,PR,Nova Esperança do Sudoeste/PR,4116950,12,1346,239.32988,26844.83446,0.00892,MS,2022-06-03,1,0,2022-06-03
Brazil,RS,Nova Esperança do Sul/RS,4313037,11,2036,201.28088,37255.26075,0.00540,MS,2022-06-03,6,0,2022-06-03
Brazil,PR,Nova Esperança/PR,4116901,94,6194,334.97256,22072.55363,0.01518,MS,2022-06-03,34,0,2022-06-03
Brazil,SP,Nova Europa/SP,3532900,29,836,251.75797,7257.57444,0.03469,MS,2022-06-03,0,0,2022-06-03
Brazil,PB,Nova Floresta/PB,2510105,16,1533,150.74430,14443.18824,0.01044,MS,2022-06-03,0,0,2022-06-03
Brazil,RJ,Nova Friburgo/RJ,3303401,943,37827,492.00685,19736.10068,0.02493,MS,2022-06-03,155,0,2022-06-03
Brazil,BA,Nova Fátima/BA,2922730,6,920,76.62835,11749.68072,0.00652,MS,2022-06-03,0,0,2022-06-03
Brazil,PR,Nova Fátima/PR,4117008,20,1412,246.30542,17389.16256,0.01416,MS,2022-06-03,1,0,2022-06-03
Brazil,GO,Nova Glória/GO,5214861,34,1706,421.67928,21158.37778,0.01993,MS,2022-06-03,7,0,2022-06-03
Brazil,SP,Nova Granada/SP,3533007,82,4489,374.92570,20524.89598,0.01827,MS,2022-06-03,0,0,2022-06-03
Brazil,MT,Nova Guarita/MT,5108808,18,1271,408.44112,28840.48105,0.01416,MS,2022-06-03,5,0,2022-06-03
Brazil,SP,Nova Guataporanga/SP,3533106,4,191,171.45306,8186.88384,0.02094,MS,2022-06-03,0,0,2022-06-03
Brazil,RS,Nova Hartz/RS,4313060,79,4555,356.70745,20567.11970,0.01734,MS,2022-06-03,1,0,2022-06-03
Brazil,BA,Nova Ibiá/BA,2922755,23,756,352.86898,11598.64989,0.03042,MS,2022-06-03,0,0,2022-06-03
Brazil,GO,Nova Iguaçu de Goiás/GO,5214879,11,464,374.27696,15787.68289,0.02371,MS,2022-06-03,0,0,2022-06-03
Brazil,RJ,Nova Iguaçu/RJ,3303500,2228,45108,269.93366,5465.06613,0.04939,MS,2022-06-03,160,0,2022-06-03
Brazil,SP,Nova Independência/SP,3533205,7,1262,169.28658,30519.95163,0.00555,MS,2022-06-03,0,0,2022-06-03
Brazil,MA,Nova Iorque/MA,2107308,7,316,149.50876,6749.25246,0.02215,MS,2022-06-03,0,0,2022-06-03
Brazil,PA,Nova Ipixuna/PA,1504976,27,1604,158.57168,9420.33241,0.01683,MS,2022-06-03,0,0,2022-06-03
Brazil,SC,Nova Itaberaba/SC,4211454,7,672,161.77490,15530.39057,0.01042,MS,2022-06-03,0,0,2022-06-03
Brazil,BA,Nova Itarana/BA,2922805,10,908,120.07685,10902.97791,0.01101,MS,2022-06-03,0,0,2022-06-03
Brazil,MT,Nova Lacerda/MT,5106182,14,1535,204.05189,22372.83195,0.00912,MS,2022-06-03,1,0,2022-06-03
Brazil,PR,Nova Laranjeiras/PR,4117057,13,1506,113.41825,13139.06823,0.00863,MS,2022-06-03,0,0,2022-06-03
Brazil,MG,Nova Lima/MG,3144805,265,29261,272.13539,30048.88168,0.00906,MS,2022-06-03,0,0,2022-06-03
Brazil,PR,Nova Londrina/PR,4117107,35,3132,265.39278,23748.86260,0.01117,MS,2022-06-03,5,0,2022-06-03
Brazil,SP,Nova Luzitânia/SP,3533304,13,390,308.27603,9248.28077,0.03333,MS,2022-06-03,0,0,2022-06-03
Brazil,RO,Nova Mamoré/RO,1100338,97,6117,301.39200,19006.33855,0.01586,MS,2022-06-03,2,0,2022-06-03
Brazil,MT,Nova Marilândia/MT,5108857,8,720,240.09604,21608.64346,0.01111,MS,2022-06-03,7,0,2022-06-03
Brazil,MT,Nova Maringá/MT,5108907,11,1314,121.46643,14509.71731,0.00837,MS,2022-06-03,0,0,2022-06-03
Brazil,MT,Nova Monte Verde/MT,5108956,23,2758,245.33333,29418.66667,0.00834,MS,2022-06-03,0,0,2022-06-03
Brazil,MT,Nova Mutum/MT,5106224,155,13524,321.43005,28045.29053,0.01146,MS,2022-06-03,12,0,2022-06-03
Brazil,MG,Nova Módica/MG,3144904,17,624,479.14318,17587.37317,0.02724,MS,2022-06-03,0,0,2022-06-03
Brazil,MT,Nova Nazaré/MT,5106174,9,413,224.27112,10291.55245,0.02179,MS,2022-06-03,0,0,2022-06-03
Brazil,SP,Nova Odessa/SP,3533403,255,9527,413.18297,15436.83972,0.02677,MS,2022-06-03,0,0,2022-06-03
Brazil,MA,Nova Olinda do Maranhão/MA,2107357,15,538,70.66139,2534.38854,0.02788,MS,2022-06-03,0,1,2022-06-03
Brazil,AM,Nova Olinda do Norte/AM,1303106,71,3271,183.62860,8459.84741,0.02171,MS,2022-06-03,0,0,2022-06-03
Brazil,CE,Nova Olinda/CE,2309201,22,1888,139.25813,11950.87986,0.01165,MS,2022-06-03,0,0,2022-06-03
Brazil,PB,Nova Olinda/PB,2510204,11,617,186.69382,10471.82621,0.01783,MS,2022-06-03,0,0,2022-06-03
Brazil,TO,Nova Olinda/TO,1714880,51,1471,424.50474,12244.04861,0.03467,MS,2022-06-03,0,0,2022-06-03
Brazil,MT,Nova Olímpia/MT,5106232,76,1770,365.03362,8501.44092,0.04294,MS,2022-06-03,0,0,2022-06-03
Brazil,PR,Nova Olímpia/PR,4117206,19,1048,325.00855,17926.78755,0.01813,MS,2022-06-03,0,0,2022-06-03
Brazil,RS,Nova Palma/RS,4313102,15,1367,230.09664,20969.47385,0.01097,MS,2022-06-03,3,0,2022-06-03
Brazil,PB,Nova Palmeira/PB,2510303,6,1066,119.73658,21273.19896,0.00563,MS,2022-06-03,0,0,2022-06-03
Brazil,RS,Nova Petrópolis/RS,4313201,94,7818,432.84063,35999.44744,0.01202,MS,2022-06-03,18,0,2022-06-03
Brazil,MG,Nova Ponte/MG,3145000,36,2777,224.35498,17306.49383,0.01296,MS,2022-06-03,4,0,2022-06-03
Brazil,MG,Nova Porteirinha/MG,3145059,10,809,133.45789,10796.74363,0.01236,MS,2022-06-03,0,0,2022-06-03
Brazil,PR,Nova Prata do Iguaçu/PR,4117255,24,2478,227.70398,23510.43643,0.00969,MS,2022-06-03,3,0,2022-06-03
Brazil,RS,Nova Prata/RS,4313300,58,5889,206.98762,21016.38057,0.00985,MS,2022-06-03,26,0,2022-06-03
Brazil,RS,Nova Pádua/RS,4313086,12,680,468.20133,26531.40851,0.01765,MS,2022-06-03,0,0,2022-06-03
Brazil,RS,Nova Ramada/RS,4313334,4,608,182.23235,27699.31663,0.00658,MS,2022-06-03,0,0,2022-06-03
Brazil,BA,Nova Redenção/BA,2922854,7,277,76.70392,3035.28380,0.02527,MS,2022-06-03,0,0,2022-06-03
Brazil,MG,Nova Resende/MG,3145109,36,3284,212.55240,19389.50227,0.01096,MS,2022-06-03,0,0,2022-06-03
Brazil,RS,Nova Roma do Sul/RS,4313359,6,603,160.29923,16110.07213,0.00995,MS,2022-06-03,0,0,2022-06-03
Brazil,GO,Nova Roma/GO,5214903,2,343,62.34414,10692.01995,0.00583,MS,2022-06-03,0,0,2022-06-03
Brazil,TO,Nova Rosalândia/TO,1715002,16,838,367.98528,19273.22907,0.01909,MS,2022-06-03,0,0,2022-06-03
Brazil,CE,Nova Russas/CE,2309300,71,5796,218.54896,17840.98255,0.01225,MS,2022-06-03,0,0,2022-06-03
Brazil,PR,Nova Santa Bárbara/PR,4117214,20,891,464.68401,20701.67286,0.02245,MS,2022-06-03,8,0,2022-06-03
Brazil,MT,Nova Santa Helena/MT,5106190,16,564,426.09854,15019.97337,0.02837,MS,2022-06-03,0,0,2022-06-03
Brazil,PI,Nova Santa Rita/PI,2207959,4,151,91.07468,3438.06922,0.02649,MS,2022-06-03,0,0,2022-06-03
Brazil,RS,Nova Santa Rita/RS,4313375,111,5930,364.14933,19454.10406,0.01872,MS,2022-06-03,10,0,2022-06-03
Brazil,PR,Nova Santa Rosa/PR,4117222,21,1752,252.67717,21080.49573,0.01199,MS,2022-06-03,3,0,2022-06-03
Brazil,MG,Nova Serrana/MG,3145208,243,8793,224.49903,8123.53914,0.02764,MS,2022-06-03,3,0,2022-06-03
Brazil,BA,Nova Soure/BA,2922904,30,1170,110.91803,4325.80323,0.02564,MS,2022-06-03,0,0,2022-06-03
Brazil,PR,Nova Tebas/PR,4117271,17,1545,323.68621,29417.36481,0.01100,MS,2022-06-03,0,0,2022-06-03
Brazil,PA,Nova Timboteua/PA,1505007,21,1182,134.21961,7554.64656,0.01777,MS,2022-06-03,0,0,2022-06-03
Brazil,SC,Nova Trento/SC,4211504,24,3413,159.89340,22738.17455,0.00703,MS,2022-06-03,11,0,2022-06-03
Brazil,MT,Nova Ubiratã/MT,5106240,29,1791,232.14858,14337.17579,0.01619,MS,2022-06-03,2,0,2022-06-03
Brazil,MG,Nova União/MG,3136603,10,777,174.24638,13538.94407,0.01287,MS,2022-06-03,0,0,2022-06-03
Brazil,RO,Nova União/RO,1101435,15,1322,219.87687,19378.48138,0.01135,MS,2022-06-03,0,0,2022-06-03
Brazil,GO,Nova Veneza/GO,5215009,27,2309,264.88767,22652.80094,0.01169,MS,2022-06-03,2,1,2022-06-03
Brazil,SC,Nova Veneza/SC,4211603,37,3997,238.47889,25762.16565,0.00926,MS,2022-06-03,7,0,2022-06-03
Brazil,ES,Nova Venécia/ES,3203908,151,13244,297.53108,26096.03752,0.01140,MS,2022-06-03,12,0,2022-06-03
Brazil,BA,Nova Viçosa/BA,2923001,63,3973,142.63074,8994.79285,0.01586,MS,2022-06-03,0,0,2022-06-03
Brazil,MT,Nova Xavantina/MT,5106257,79,5215,364.13920,24037.79673,0.01515,MS,2022-06-03,3,0,2022-06-03
Brazil,SP,Novais/SP,3533254,16,310,264.15717,5118.04524,0.05161,MS,2022-06-03,0,0,2022-06-03
Brazil,TO,Novo Acordo/TO,1715101,7,620,157.30337,13932.58427,0.01129,MS,2022-06-03,0,0,2022-06-03
Brazil,AM,Novo Airão/AM,1303205,36,3290,176.51385,16131.40476,0.01094,MS,2022-06-03,0,0,2022-06-03
Brazil,TO,Novo Alegre/TO,1715150,7,160,300.17153,6861.06346,0.04375,MS,2022-06-03,0,0,2022-06-03
Brazil,AM,Novo Aripuanã/AM,1303304,31,2997,117.23329,11333.81235,0.01034,MS,2022-06-03,0,0,2022-06-03
Brazil,RS,Novo Barreiro/RS,4313490,26,1244,621.26643,29725.20908,0.02090,MS,2022-06-03,1,0,2022-06-03
Brazil,GO,Novo Brasil/GO,5215207,12,827,432.43243,29801.80180,0.01451,MS,2022-06-03,7,0,2022-06-03
Brazil,RS,Novo Cabrais/RS,4313391,6,911,141.30947,21455.48752,0.00659,MS,2022-06-03,1,0,2022-06-03
Brazil,MG,Novo Cruzeiro/MG,3145307,34,1996,108.49102,6369.06091,0.01703,MS,2022-06-03,0,0,2022-06-03
